premise	hypothesis	entailment	reasoning_type	function_name	g_id
The computer is in the box. The box is inside the garage.	The computer is out of the garage.	contradiction	containment	two_hop_is_in	1
The computer is in the box. The box is inside the garage.	The computer is outside the garage.	contradiction	containment	two_hop_is_in	1
The computer is in the box. The box is in the garage.	The computer is inside the garage.	entailment	containment	two_hop_is_in	0
The computer is in the box. The box is in the garage.	The computer is in the garage.	entailment	containment	two_hop_is_in	0
The computer is in the box. The box is in the garage.	The computer is out of the garage.	contradiction	containment	two_hop_is_in	1
The computer is in the box. The box is in the garage.	The computer is outside the garage.	contradiction	containment	two_hop_is_in	1
The computer is inside the box. The box is inside the apartment.	The computer is inside the apartment.	entailment	containment	two_hop_is_in	0
The computer is inside the box. The box is inside the apartment.	The computer is in the apartment.	entailment	containment	two_hop_is_in	0
The computer is inside the box. The box is inside the apartment.	The computer is out of the apartment.	contradiction	containment	two_hop_is_in	1
The computer is inside the box. The box is inside the apartment.	The computer is outside the apartment.	contradiction	containment	two_hop_is_in	1
The computer is inside the box. The box is in the apartment.	The computer is inside the apartment.	entailment	containment	two_hop_is_in	0
The computer is inside the box. The box is in the apartment.	The computer is in the apartment.	entailment	containment	two_hop_is_in	0
The computer is inside the box. The box is in the apartment.	The computer is out of the apartment.	contradiction	containment	two_hop_is_in	1
The computer is inside the box. The box is in the apartment.	The computer is outside the apartment.	contradiction	containment	two_hop_is_in	1
The computer is in the box. The box is inside the apartment.	The computer is inside the apartment.	entailment	containment	two_hop_is_in	0
The computer is in the box. The box is inside the apartment.	The computer is in the apartment.	entailment	containment	two_hop_is_in	0
The computer is in the box. The box is inside the apartment.	The computer is out of the apartment.	contradiction	containment	two_hop_is_in	1
The computer is in the box. The box is inside the apartment.	The computer is outside the apartment.	contradiction	containment	two_hop_is_in	1
The computer is in the box. The box is in the apartment.	The computer is inside the apartment.	entailment	containment	two_hop_is_in	0
The computer is in the box. The box is in the apartment.	The computer is in the apartment.	entailment	containment	two_hop_is_in	0
The computer is in the box. The box is in the apartment.	The computer is out of the apartment.	contradiction	containment	two_hop_is_in	1
The computer is in the box. The box is in the apartment.	The computer is outside the apartment.	contradiction	containment	two_hop_is_in	1
The computer is inside the box. The box is inside the warehouse.	The computer is inside the warehouse.	entailment	containment	two_hop_is_in	0
The computer is inside the box. The box is inside the warehouse.	The computer is in the warehouse.	entailment	containment	two_hop_is_in	0
The computer is inside the box. The box is inside the warehouse.	The computer is out of the warehouse.	contradiction	containment	two_hop_is_in	1
The computer is inside the box. The box is inside the warehouse.	The computer is outside the warehouse.	contradiction	containment	two_hop_is_in	1
The computer is inside the box. The box is in the warehouse.	The computer is inside the warehouse.	entailment	containment	two_hop_is_in	0
The computer is inside the box. The box is in the warehouse.	The computer is in the warehouse.	entailment	containment	two_hop_is_in	0
The computer is inside the box. The box is in the warehouse.	The computer is out of the warehouse.	contradiction	containment	two_hop_is_in	1
The computer is inside the box. The box is in the warehouse.	The computer is outside the warehouse.	contradiction	containment	two_hop_is_in	1
The computer is in the box. The box is inside the warehouse.	The computer is inside the warehouse.	entailment	containment	two_hop_is_in	0
The computer is in the box. The box is inside the warehouse.	The computer is in the warehouse.	entailment	containment	two_hop_is_in	0
The computer is in the box. The box is inside the warehouse.	The computer is out of the warehouse.	contradiction	containment	two_hop_is_in	1
The computer is in the box. The box is inside the warehouse.	The computer is outside the warehouse.	contradiction	containment	two_hop_is_in	1
The computer is in the box. The box is in the warehouse.	The computer is inside the warehouse.	entailment	containment	two_hop_is_in	0
The computer is in the box. The box is in the warehouse.	The computer is in the warehouse.	entailment	containment	two_hop_is_in	0
The computer is in the box. The box is in the warehouse.	The computer is out of the warehouse.	contradiction	containment	two_hop_is_in	1
The computer is in the box. The box is in the warehouse.	The computer is outside the warehouse.	contradiction	containment	two_hop_is_in	1
The oven is inside the cabinet. The cabinet is inside the garage.	The oven is inside the garage.	entailment	containment	two_hop_is_in	0
The oven is inside the cabinet. The cabinet is inside the garage.	The oven is in the garage.	entailment	containment	two_hop_is_in	0
The oven is inside the cabinet. The cabinet is inside the garage.	The oven is out of the garage.	contradiction	containment	two_hop_is_in	1
The oven is inside the cabinet. The cabinet is inside the garage.	The oven is outside the garage.	contradiction	containment	two_hop_is_in	1
The oven is inside the cabinet. The cabinet is in the garage.	The oven is inside the garage.	entailment	containment	two_hop_is_in	0
The oven is inside the cabinet. The cabinet is in the garage.	The oven is in the garage.	entailment	containment	two_hop_is_in	0
The oven is inside the cabinet. The cabinet is in the garage.	The oven is out of the garage.	contradiction	containment	two_hop_is_in	1
The oven is inside the cabinet. The cabinet is in the garage.	The oven is outside the garage.	contradiction	containment	two_hop_is_in	1
The oven is in the cabinet. The cabinet is inside the garage.	The oven is inside the garage.	entailment	containment	two_hop_is_in	0
The oven is in the cabinet. The cabinet is inside the garage.	The oven is in the garage.	entailment	containment	two_hop_is_in	0
The oven is in the cabinet. The cabinet is inside the garage.	The oven is out of the garage.	contradiction	containment	two_hop_is_in	1
The oven is in the cabinet. The cabinet is inside the garage.	The oven is outside the garage.	contradiction	containment	two_hop_is_in	1
The oven is in the cabinet. The cabinet is in the garage.	The oven is inside the garage.	entailment	containment	two_hop_is_in	0
The oven is in the cabinet. The cabinet is in the garage.	The oven is in the garage.	entailment	containment	two_hop_is_in	0
The oven is in the cabinet. The cabinet is in the garage.	The oven is out of the garage.	contradiction	containment	two_hop_is_in	1
The oven is in the cabinet. The cabinet is in the garage.	The oven is outside the garage.	contradiction	containment	two_hop_is_in	1
The oven is inside the cabinet. The cabinet is inside the apartment.	The oven is inside the apartment.	entailment	containment	two_hop_is_in	0
The oven is inside the cabinet. The cabinet is inside the apartment.	The oven is in the apartment.	entailment	containment	two_hop_is_in	0
The oven is inside the cabinet. The cabinet is inside the apartment.	The oven is out of the apartment.	contradiction	containment	two_hop_is_in	1
The oven is inside the cabinet. The cabinet is inside the apartment.	The oven is outside the apartment.	contradiction	containment	two_hop_is_in	1
The oven is inside the cabinet. The cabinet is in the apartment.	The oven is inside the apartment.	entailment	containment	two_hop_is_in	0
The oven is inside the cabinet. The cabinet is in the apartment.	The oven is in the apartment.	entailment	containment	two_hop_is_in	0
The oven is inside the cabinet. The cabinet is in the apartment.	The oven is out of the apartment.	contradiction	containment	two_hop_is_in	1
The oven is inside the cabinet. The cabinet is in the apartment.	The oven is outside the apartment.	contradiction	containment	two_hop_is_in	1
The oven is in the cabinet. The cabinet is inside the apartment.	The oven is inside the apartment.	entailment	containment	two_hop_is_in	0
